39.8,39.8,39.8,39.8,30.891,39.8,39.8,39.8,28.63,29.803,30.891,30.891,28.63,29.127,30.891,30.891,39.8,30.891,29.127,28.63,28.235,39.8,29.803,29.803,30.891
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,29.803,30.891,30.891,39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,30.891,39.8,39.8
39.8,39.8,39.8,39.8,39.8,30.891,30.891,29.803,30.891,27.624,26.957,26.455,25.932,25.712,26.609,26.455,27.624,26.609,26.776,27.156,27.624,26.776,27.906,26.957,27.906
39.8,39.8,39.8,39.8,39.8,30.891,30.891,29.803,29.803,27.156,26.776,26.455,26.177,26.455,27.156,26.455,27.156,27.624,26.776,27.377,27.624,26.776,26.776,27.156,27.624
39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,39.8,29.127,30.891,28.235,30.891,27.624,29.127,29.127,29.127,39.8,29.803,28.63,28.235,29.127,29.803,29.127,29.803
39.8,39.8,29.803,39.8,39.8,39.8,39.8,27.377,29.803,26.957,26.051,26.455,27.377,27.906,28.63,29.803,28.63,26.609,26.957,25.819,27.156,25.513,26.177,27.377,28.235
39.8,39.8,29.803,39.8,39.8,39.8,39.8,27.156,28.63,26.957,25.932,26.455,26.609,26.957,27.906,27.624,28.235,26.311,26.455,26.177,26.776,25.085,26.609,26.455,28.235
39.8,39.8,29.803,30.891,39.8,30.891,39.8,26.776,27.624,25.819,25.085,25.246,25.42,25.164,25.932,25.712,26.609,25.246,25.932,24.481,25.085,24.54,25.246,25.085,26.051
39.8,39.8,39.8,30.891,39.8,30.891,39.8,29.127,30.891,27.156,27.156,26.957,25.932,26.776,26.609,27.377,27.624,26.455,26.957,25.819,27.156,26.609,26.311,26.776,27.906
39.8,39.8,29.803,39.8,39.8,39.8,39.8,27.377,27.624,25.819,25.085,25.42,25.819,26.776,26.311,26.609,26.776,26.051,26.051,24.601,25.42,24.935,25.331,25.246,26.455
39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,27.906,27.624,27.156,27.156,27.377,27.906,27.377,26.957,27.624,28.235,27.906,26.455,26.776,26.957,28.63,25.932,27.624
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,30.891,30.891,39.8,28.63,30.891,30.891,29.127,39.8,39.8,39.8,39.8,28.63,29.803,29.127,30.891,28.235,29.803
39.8,39.8,27.624,27.624,27.377,27.377,25.246,23.833,23.025,21.784,21.53,22.062,22.062,23.79,23.668,24.208,23.79,24.012,22.208,21.28,21.625,22.387,23.239,23.372,24.424
39.8,39.8,29.803,39.8,39.8,30.891,28.63,27.906,27.624,26.177,25.331,25.712,25.819,28.63,26.609,28.63,28.235,27.624,26.311,25.513,25.513,26.177,26.776,26.957,27.156
39.8,39.8,27.624,27.906,27.377,27.624,25.164,24.157,22.451,22.115,21.739,22.285,22.997,24.26,23.628,24.864,24.481,24.367,21.846,21.959,21.653,23.145,23.239,24.208,24.059
